log_id,brigade_id,log_date,shift_start_time,shift_end_time,start_depth_m,end_depth_m,drilled_depth_m,weather,logistics_issue
8812,BRIGADE_06,2024-03-16,2024-03-16 03:39:00,2024-03-16 12:37:41.763832,13.46,48.65,35.18,Sunny,False
8813,BRIGADE_07,2024-03-16,2024-03-16 05:22:00,2024-03-16 12:25:59.709414,159.74,199.5,39.76,Snowy,False
8814,BRIGADE_07,2024-03-16,2024-03-16 04:23:00,2024-03-16 15:12:10.963668,245.28,290.71,45.43,Cloudy,True
8815,BRIGADE_07,2024-03-16,2024-03-16 12:29:00,2024-03-16 19:12:59.166048,204.86,236.85,31.99,Windy,False
8816,BRIGADE_08,2024-03-16,2024-03-16 09:40:00,2024-03-16 18:59:02.467346,291.75,379.39,87.64,Windy,False
8817,BRIGADE_08,2024-03-16,2024-03-16 09:28:00,2024-03-16 15:38:04.150134,244.88,327.07,82.19,Windy,False
8818,BRIGADE_09,2024-03-16,2024-03-16 14:40:00,2024-03-17 00:45:56.922817,10.78,95.68,84.9,Snowy,False
8819,BRIGADE_09,2024-03-16,2024-03-16 14:02:00,2024-03-16 20:08:35.392833,78.47,114.8,36.33,Cloudy,False
8820,BRIGADE_10,2024-03-16,2024-03-16 22:11:00,2024-03-17 09:01:49.628647,274.16,367.99,93.83,Rainy,False
8821,BRIGADE_10,2024-03-16,2024-03-16 17:38:00,2024-03-17 02:04:01.068190,231.05,247.69,16.64,Rainy,False
8822,BRIGADE_01,2024-03-17,2024-03-17 09:00:00,2024-03-17 20:31:40.364056,282.86,344.68,61.81,Snowy,False
8823,BRIGADE_01,2024-03-17,2024-03-17 03:24:00,2024-03-17 14:53:50.118168,483.29,575.68,92.4,Windy,False
8824,BRIGADE_02,2024-03-17,2024-03-17 06:13:00,2024-03-17 12:55:28.810826,0.32,89.46,89.14,Windy,False
8825,BRIGADE_02,2024-03-17,2024-03-17 06:48:00,2024-03-17 17:33:15.537353,36.58,97.35,60.77,Windy,False
8826,BRIGADE_03,2024-03-17,2024-03-17 07:32:00,2024-03-17 16:56:33.805243,373.09,453.54,80.45,Windy,False
8827,BRIGADE_04,2024-03-17,2024-03-17 08:23:00,2024-03-17 15:29:06.454956,214.24,229.77,15.53,Rainy,False
8828,BRIGADE_04,2024-03-17,2024-03-17 02:12:00,2024-03-17 13:41:58.372152,256.5,326.89,70.39,Windy,False
8829,BRIGADE_05,2024-03-17,2024-03-17 01:09:00,2024-03-17 12:18:53.126708,133.64,211.16,77.52,Sunny,False
8830,BRIGADE_05,2024-03-17,2024-03-17 16:49:00,2024-03-17 22:58:05.796649,477.0,505.67,28.66,Windy,False
8831,BRIGADE_05,2024-03-17,2024-03-17 22:11:00,2024-03-18 06:46:23.564691,397.73,439.92,42.19,Windy,False
8832,BRIGADE_06,2024-03-17,2024-03-17 07:13:00,2024-03-17 15:23:54.383437,146.35,156.99,10.64,Snowy,False
8833,BRIGADE_07,2024-03-17,2024-03-17 19:31:00,2024-03-18 07:21:14.953032,34.71,74.67,39.96,Rainy,False
8834,BRIGADE_07,2024-03-17,2024-03-17 17:54:00,2024-03-17 23:59:46.731586,65.53,153.74,88.2,Windy,True
8835,BRIGADE_07,2024-03-17,2024-03-17 20:40:00,2024-03-18 08:06:25.477013,434.29,491.11,56.82,Snowy,False
8836,BRIGADE_08,2024-03-17,2024-03-17 16:08:00,2024-03-18 02:50:46.972960,369.19,466.47,97.28,Snowy,False
8837,BRIGADE_09,2024-03-17,2024-03-17 03:32:00,2024-03-17 12:16:35.421283,63.37,75.65,12.29,Snowy,False
8838,BRIGADE_09,2024-03-17,2024-03-17 10:44:00,2024-03-17 18:39:59.133198,12.56,52.24,39.68,Snowy,True
8839,BRIGADE_10,2024-03-17,2024-03-17 00:15:00,2024-03-17 06:32:10.422764,282.63,323.04,40.41,Snowy,False
8840,BRIGADE_01,2024-03-18,2024-03-18 04:51:00,2024-03-18 13:51:02.489124,306.19,359.99,53.79,Windy,True
8841,BRIGADE_01,2024-03-18,2024-03-18 23:10:00,2024-03-19 07:00:13.656127,412.39,491.56,79.17,Sunny,False
8842,BRIGADE_02,2024-03-18,2024-03-18 00:21:00,2024-03-18 10:58:04.124328,147.29,225.45,78.16,Rainy,False
8843,BRIGADE_03,2024-03-18,2024-03-18 15:30:00,2024-03-18 21:35:40.881484,47.91,136.08,88.18,Sunny,False
8844,BRIGADE_03,2024-03-18,2024-03-18 15:41:00,2024-03-18 23:45:53.275589,270.46,311.76,41.3,Sunny,False
8845,BRIGADE_03,2024-03-18,2024-03-18 09:46:00,2024-03-18 15:53:03.109958,488.58,534.53,45.95,Cloudy,False
8846,BRIGADE_04,2024-03-18,2024-03-18 05:16:00,2024-03-18 16:05:38.482293,144.59,232.61,88.02,Windy,False
8847,BRIGADE_04,2024-03-18,2024-03-18 12:48:00,2024-03-18 22:07:25.679330,217.86,305.78,87.92,Sunny,False
8848,BRIGADE_04,2024-03-18,2024-03-18 17:36:00,2024-03-19 00:13:27.184057,308.78,375.24,66.45,Cloudy,False
8849,BRIGADE_05,2024-03-18,2024-03-18 05:45:00,2024-03-18 15:45:40.543672,436.18,464.31,28.13,Sunny,False
8850,BRIGADE_06,2024-03-18,2024-03-18 21:48:00,2024-03-19 08:18:36.526038,205.07,285.48,80.41,Windy,False
8851,BRIGADE_06,2024-03-18,2024-03-18 16:34:00,2024-03-19 01:41:37.683068,380.68,390.7,10.02,Rainy,False
8852,BRIGADE_07,2024-03-18,2024-03-18 06:28:00,2024-03-18 15:06:23.827133,31.07,47.57,16.5,Rainy,False
8853,BRIGADE_07,2024-03-18,2024-03-18 17:59:00,2024-03-19 03:04:10.733285,474.02,493.4,19.38,Cloudy,False
8854,BRIGADE_08,2024-03-18,2024-03-18 11:41:00,2024-03-18 17:47:28.390934,176.72,264.14,87.42,Windy,False
8855,BRIGADE_09,2024-03-18,2024-03-18 21:24:00,2024-03-19 03:44:29.826530,391.6,479.13,87.54,Windy,False
8856,BRIGADE_10,2024-03-18,2024-03-18 09:15:00,2024-03-18 15:57:43.502422,162.22,223.45,61.22,Sunny,False
8857,BRIGADE_10,2024-03-18,2024-03-18 07:55:00,2024-03-18 15:20:26.577453,141.81,194.7,52.89,Snowy,False
8858,BRIGADE_10,2024-03-18,2024-03-18 00:02:00,2024-03-18 11:09:22.674148,27.88,74.4,46.52,Snowy,True
8859,BRIGADE_01,2024-03-19,2024-03-19 03:50:00,2024-03-19 15:40:49.977664,26.31,36.59,10.28,Windy,False
8860,BRIGADE_02,2024-03-19,2024-03-19 02:34:00,2024-03-19 13:45:40.086596,357.56,382.67,25.12,Sunny,True
8861,BRIGADE_02,2024-03-19,2024-03-19 11:43:00,2024-03-19 22:59:22.633078,314.88,410.3,95.42,Windy,False
8862,BRIGADE_03,2024-03-19,2024-03-19 08:53:00,2024-03-19 17:46:01.431926,208.52,236.71,28.19,Sunny,False
8863,BRIGADE_03,2024-03-19,2024-03-19 03:11:00,2024-03-19 10:01:08.839152,481.83,518.19,36.36,Windy,False
8864,BRIGADE_04,2024-03-19,2024-03-19 06:13:00,2024-03-19 13:15:10.200399,215.42,280.84,65.41,Windy,False
8865,BRIGADE_04,2024-03-19,2024-03-19 16:21:00,2024-03-19 22:36:10.068777,139.38,173.6,34.23,Snowy,False
8866,BRIGADE_05,2024-03-19,2024-03-19 05:47:00,2024-03-19 15:48:30.047610,259.46,305.11,45.65,Windy,False
8867,BRIGADE_06,2024-03-19,2024-03-19 14:42:00,2024-03-19 21:30:58.761240,266.67,327.37,60.7,Snowy,False
8868,BRIGADE_06,2024-03-19,2024-03-19 12:36:00,2024-03-19 19:03:59.326858,116.89,158.28,41.38,Sunny,False
8869,BRIGADE_07,2024-03-19,2024-03-19 06:15:00,2024-03-19 17:18:16.983614,24.95,106.02,81.07,Rainy,True
8870,BRIGADE_08,2024-03-19,2024-03-19 13:42:00,2024-03-19 21:10:40.422957,334.72,372.85,38.14,Snowy,False
8871,BRIGADE_08,2024-03-19,2024-03-19 08:54:00,2024-03-19 20:14:16.095198,259.91,321.94,62.03,Cloudy,False
8872,BRIGADE_08,2024-03-19,2024-03-19 22:16:00,2024-03-20 05:48:54.247816,196.06,266.03,69.97,Snowy,False
8873,BRIGADE_09,2024-03-19,2024-03-19 03:14:00,2024-03-19 13:59:30.443499,415.77,444.11,28.34,Windy,False
8874,BRIGADE_09,2024-03-19,2024-03-19 13:23:00,2024-03-19 22:55:10.942136,440.63,457.9,17.27,Sunny,False
8875,BRIGADE_09,2024-03-19,2024-03-19 19:57:00,2024-03-20 04:56:08.005870,432.56,471.87,39.31,Windy,False
8876,BRIGADE_10,2024-03-19,2024-03-19 07:37:00,2024-03-19 17:20:33.244169,355.57,396.62,41.05,Windy,False
8877,BRIGADE_10,2024-03-19,2024-03-19 04:30:00,2024-03-19 13:25:48.827467,491.24,549.01,57.77,Windy,False
8878,BRIGADE_01,2024-03-20,2024-03-20 23:04:00,2024-03-21 09:33:53.211672,150.79,167.22,16.43,Cloudy,False
8879,BRIGADE_01,2024-03-20,2024-03-20 02:20:00,2024-03-20 10:44:36.648657,301.89,329.98,28.09,Snowy,False
8880,BRIGADE_02,2024-03-20,2024-03-20 16:50:00,2024-03-21 01:52:40.239882,10.12,60.08,49.96,Rainy,False
8881,BRIGADE_02,2024-03-20,2024-03-20 14:43:00,2024-03-20 21:22:47.192838,296.25,318.52,22.27,Rainy,False
8882,BRIGADE_02,2024-03-20,2024-03-20 08:31:00,2024-03-20 19:23:29.542570,244.49,298.82,54.34,Windy,False
8883,BRIGADE_03,2024-03-20,2024-03-20 06:23:00,2024-03-20 17:08:50.168426,221.3,297.09,75.78,Windy,False
8884,BRIGADE_03,2024-03-20,2024-03-20 23:25:00,2024-03-21 06:18:54.799168,414.33,473.71,59.38,Snowy,False
8885,BRIGADE_04,2024-03-20,2024-03-20 15:08:00,2024-03-21 00:41:16.685879,266.61,354.7,88.1,Rainy,False
8886,BRIGADE_04,2024-03-20,2024-03-20 04:35:00,2024-03-20 16:02:15.685876,76.09,111.32,35.23,Rainy,False
8887,BRIGADE_04,2024-03-20,2024-03-20 18:19:00,2024-03-21 03:53:32.368956,366.15,388.65,22.51,Sunny,False
8888,BRIGADE_05,2024-03-20,2024-03-20 10:37:00,2024-03-20 17:20:57.439969,212.41,310.92,98.51,Snowy,False
8889,BRIGADE_05,2024-03-20,2024-03-20 05:52:00,2024-03-20 15:40:25.879379,363.5,394.98,31.48,Snowy,True
8890,BRIGADE_05,2024-03-20,2024-03-20 15:38:00,2024-03-20 22:38:42.722056,172.36,262.82,90.46,Rainy,True
8891,BRIGADE_06,2024-03-20,2024-03-20 19:30:00,2024-03-21 02:15:13.580229,426.75,510.2,83.45,Cloudy,False
8892,BRIGADE_07,2024-03-20,2024-03-20 03:26:00,2024-03-20 10:55:47.713846,382.05,437.86,55.81,Windy,False
8893,BRIGADE_07,2024-03-20,2024-03-20 04:13:00,2024-03-20 15:36:23.907492,295.31,358.1,62.79,Cloudy,False
8894,BRIGADE_08,2024-03-20,2024-03-20 17:40:00,2024-03-21 02:54:16.634709,88.35,174.76,86.41,Snowy,False
8895,BRIGADE_08,2024-03-20,2024-03-20 07:38:00,2024-03-20 14:31:12.080217,454.78,486.26,31.48,Rainy,False
8896,BRIGADE_09,2024-03-20,2024-03-20 02:08:00,2024-03-20 10:53:40.743444,395.09,490.48,95.39,Sunny,False
8897,BRIGADE_10,2024-03-20,2024-03-20 19:19:00,2024-03-21 04:57:21.431766,89.8,180.86,91.06,Windy,False
8898,BRIGADE_10,2024-03-20,2024-03-20 09:03:00,2024-03-20 19:46:03.839351,268.12,366.5,98.38,Sunny,False
8899,BRIGADE_01,2024-03-21,2024-03-21 02:35:00,2024-03-21 12:59:34.816240,370.99,413.09,42.1,Snowy,True
8900,BRIGADE_01,2024-03-21,2024-03-21 16:37:00,2024-03-21 23:23:39.487368,229.16,275.83,46.67,Snowy,True
8901,BRIGADE_02,2024-03-21,2024-03-21 09:56:00,2024-03-21 20:33:48.246671,170.62,250.49,79.87,Sunny,False
8902,BRIGADE_02,2024-03-21,2024-03-21 05:26:00,2024-03-21 16:45:26.558438,144.41,241.83,97.41,Snowy,False
8903,BRIGADE_03,2024-03-21,2024-03-21 15:34:00,2024-03-22 01:14:00.578826,136.87,167.32,30.45,Windy,False
8904,BRIGADE_03,2024-03-21,2024-03-21 19:54:00,2024-03-22 06:47:05.649519,453.13,470.42,17.3,Windy,False
8905,BRIGADE_04,2024-03-21,2024-03-21 18:47:00,2024-03-22 06:04:07.266341,405.95,501.37,95.42,Snowy,False
8906,BRIGADE_04,2024-03-21,2024-03-21 02:45:00,2024-03-21 10:29:13.400018,330.88,373.51,42.63,Sunny,False
8907,BRIGADE_04,2024-03-21,2024-03-21 06:40:00,2024-03-21 16:05:06.598601,491.64,547.35,55.71,Snowy,False
8908,BRIGADE_05,2024-03-21,2024-03-21 02:35:00,2024-03-21 14:26:14.586789,463.85,554.59,90.74,Sunny,False
8909,BRIGADE_05,2024-03-21,2024-03-21 14:26:00,2024-03-21 22:59:08.873755,109.07,207.69,98.61,Rainy,False
8910,BRIGADE_06,2024-03-21,2024-03-21 15:23:00,2024-03-22 01:51:37.314488,96.01,185.61,89.6,Windy,False
8911,BRIGADE_07,2024-03-21,2024-03-21 20:52:00,2024-03-22 03:13:32.475157,92.86,161.01,68.15,Rainy,False
8912,BRIGADE_07,2024-03-21,2024-03-21 04:17:00,2024-03-21 11:43:09.107059,73.58,162.08,88.5,Windy,False
8913,BRIGADE_08,2024-03-21,2024-03-21 03:43:00,2024-03-21 11:08:43.654654,267.22,343.2,75.98,Rainy,False
8914,BRIGADE_08,2024-03-21,2024-03-21 13:59:00,2024-03-21 20:44:17.646505,320.48,341.03,20.54,Rainy,False
8915,BRIGADE_09,2024-03-21,2024-03-21 23:46:00,2024-03-22 08:36:00.622247,19.32,82.07,62.76,Sunny,False
8916,BRIGADE_09,2024-03-21,2024-03-21 23:41:00,2024-03-22 05:55:40.696639,77.62,92.19,14.57,Cloudy,False
8917,BRIGADE_09,2024-03-21,2024-03-21 15:01:00,2024-03-22 00:15:19.472759,318.65,385.7,67.05,Snowy,False
8918,BRIGADE_10,2024-03-21,2024-03-21 09:21:00,2024-03-21 17:04:49.514128,45.65,68.39,22.74,Snowy,False
8919,BRIGADE_01,2024-03-22,2024-03-22 18:00:00,2024-03-23 04:11:50.367628,66.04,109.3,43.26,Sunny,False
8920,BRIGADE_01,2024-03-22,2024-03-22 10:28:00,2024-03-22 20:26:35.228455,339.69,400.47,60.78,Windy,False
8921,BRIGADE_01,2024-03-22,2024-03-22 22:00:00,2024-03-23 09:24:53.398784,478.33,511.92,33.6,Sunny,False
8922,BRIGADE_02,2024-03-22,2024-03-22 20:31:00,2024-03-23 08:04:55.619664,415.95,514.24,98.28,Rainy,False
8923,BRIGADE_02,2024-03-22,2024-03-22 23:45:00,2024-03-23 11:29:04.356454,230.64,267.0,36.36,Cloudy,False
8924,BRIGADE_02,2024-03-22,2024-03-22 05:21:00,2024-03-22 14:46:11.399509,119.18,143.37,24.19,Cloudy,True
8925,BRIGADE_03,2024-03-22,2024-03-22 10:43:00,2024-03-22 18:43:27.608818,412.39,448.99,36.6,Snowy,True
8926,BRIGADE_03,2024-03-22,2024-03-22 12:43:00,2024-03-22 20:13:12.300477,314.66,409.36,94.69,Snowy,False
8927,BRIGADE_03,2024-03-22,2024-03-22 06:47:00,2024-03-22 15:55:22.743786,210.11,222.94,12.83,Windy,False
8928,BRIGADE_04,2024-03-22,2024-03-22 11:31:00,2024-03-22 23:14:52.326332,155.55,223.5,67.95,Rainy,False
8929,BRIGADE_05,2024-03-22,2024-03-22 14:41:00,2024-03-23 01:53:21.809154,381.3,478.24,96.94,Snowy,False
8930,BRIGADE_06,2024-03-22,2024-03-22 22:54:00,2024-03-23 09:36:34.894288,15.48,90.33,74.86,Windy,False
8931,BRIGADE_06,2024-03-22,2024-03-22 18:00:00,2024-03-23 05:56:08.955537,201.53,294.33,92.8,Windy,False
8932,BRIGADE_07,2024-03-22,2024-03-22 13:37:00,2024-03-23 00:43:15.958036,304.43,371.43,67.0,Windy,False
8933,BRIGADE_07,2024-03-22,2024-03-22 22:52:00,2024-03-23 05:11:55.651818,390.5,428.6,38.1,Sunny,False
8934,BRIGADE_07,2024-03-22,2024-03-22 07:26:00,2024-03-22 13:50:52.565470,243.04,315.96,72.92,Windy,False
8935,BRIGADE_08,2024-03-22,2024-03-22 12:03:00,2024-03-22 20:12:17.349190,177.61,259.33,81.72,Sunny,False
8936,BRIGADE_09,2024-03-22,2024-03-22 12:13:00,2024-03-22 21:50:22.635689,460.99,546.74,85.74,Rainy,True
8937,BRIGADE_09,2024-03-22,2024-03-22 23:54:00,2024-03-23 06:42:50.021126,235.56,275.74,40.18,Rainy,False
8938,BRIGADE_09,2024-03-22,2024-03-22 17:17:00,2024-03-23 04:23:15.791321,46.25,122.43,76.18,Sunny,False
8939,BRIGADE_10,2024-03-22,2024-03-22 23:19:00,2024-03-23 09:31:54.959020,209.26,298.31,89.05,Cloudy,False
8940,BRIGADE_01,2024-03-23,2024-03-23 00:50:00,2024-03-23 06:58:32.556040,347.07,366.57,19.5,Cloudy,False
8941,BRIGADE_01,2024-03-23,2024-03-23 00:28:00,2024-03-23 08:57:17.364202,169.58,248.57,78.99,Sunny,False
8942,BRIGADE_01,2024-03-23,2024-03-23 10:26:00,2024-03-23 21:25:37.962043,401.44,432.95,31.51,Cloudy,False
8943,BRIGADE_02,2024-03-23,2024-03-23 15:33:00,2024-03-23 22:17:13.486459,132.13,217.5,85.36,Cloudy,False
8944,BRIGADE_03,2024-03-23,2024-03-23 08:19:00,2024-03-23 15:55:55.119162,130.68,163.81,33.13,Cloudy,False
8945,BRIGADE_03,2024-03-23,2024-03-23 13:36:00,2024-03-23 23:51:41.608036,339.93,399.1,59.17,Cloudy,False
8946,BRIGADE_03,2024-03-23,2024-03-23 22:42:00,2024-03-24 10:28:39.256604,319.43,387.72,68.29,Rainy,False
8947,BRIGADE_04,2024-03-23,2024-03-23 04:42:00,2024-03-23 11:44:59.740677,77.13,100.08,22.96,Cloudy,False
8948,BRIGADE_04,2024-03-23,2024-03-23 20:24:00,2024-03-24 04:07:23.007422,272.84,298.09,25.24,Snowy,False
8949,BRIGADE_04,2024-03-23,2024-03-23 04:26:00,2024-03-23 10:26:28.236045,445.87,534.78,88.91,Cloudy,False
8950,BRIGADE_05,2024-03-23,2024-03-23 15:31:00,2024-03-24 02:16:07.656747,481.76,518.81,37.05,Sunny,False
8951,BRIGADE_05,2024-03-23,2024-03-23 02:30:00,2024-03-23 13:36:33.934298,188.4,239.13,50.73,Windy,False
8952,BRIGADE_06,2024-03-23,2024-03-23 19:05:00,2024-03-24 02:57:01.139745,459.69,510.01,50.32,Cloudy,False
8953,BRIGADE_06,2024-03-23,2024-03-23 12:18:00,2024-03-23 19:27:55.783467,353.54,398.29,44.76,Cloudy,False
8954,BRIGADE_07,2024-03-23,2024-03-23 15:10:00,2024-03-23 23:03:46.832598,31.79,107.44,75.65,Snowy,False
8955,BRIGADE_07,2024-03-23,2024-03-23 13:30:00,2024-03-23 21:53:00.251488,478.18,539.02,60.85,Sunny,False
8956,BRIGADE_07,2024-03-23,2024-03-23 09:01:00,2024-03-23 15:26:54.720874,77.15,129.87,52.71,Windy,False
8957,BRIGADE_08,2024-03-23,2024-03-23 16:42:00,2024-03-24 02:06:50.327277,304.98,375.76,70.79,Snowy,False
8958,BRIGADE_09,2024-03-23,2024-03-23 20:14:00,2024-03-24 06:11:39.031547,194.62,276.37,81.75,Snowy,False
8959,BRIGADE_10,2024-03-23,2024-03-23 09:17:00,2024-03-23 18:14:16.656658,445.76,459.8,14.04,Rainy,True
8960,BRIGADE_10,2024-03-23,2024-03-23 21:27:00,2024-03-24 08:04:19.387976,480.64,569.56,88.92,Windy,False
8961,BRIGADE_01,2024-03-24,2024-03-24 05:50:00,2024-03-24 16:33:52.541327,64.73,100.94,36.2,Sunny,False
8962,BRIGADE_02,2024-03-24,2024-03-24 23:10:00,2024-03-25 07:58:33.560534,10.04,85.38,75.34,Sunny,False
8963,BRIGADE_02,2024-03-24,2024-03-24 04:17:00,2024-03-24 14:04:17.309281,275.63,361.45,85.82,Sunny,False
8964,BRIGADE_02,2024-03-24,2024-03-24 22:04:00,2024-03-25 04:43:33.898210,372.25,422.91,50.67,Sunny,False
8965,BRIGADE_03,2024-03-24,2024-03-24 04:55:00,2024-03-24 15:21:32.769106,125.53,212.58,87.04,Cloudy,False
8966,BRIGADE_03,2024-03-24,2024-03-24 12:17:00,2024-03-24 19:33:37.505015,182.18,263.82,81.64,Rainy,False
8967,BRIGADE_03,2024-03-24,2024-03-24 01:56:00,2024-03-24 10:30:21.042229,19.37,113.45,94.08,Cloudy,True
8968,BRIGADE_04,2024-03-24,2024-03-24 13:14:00,2024-03-24 21:11:57.492369,492.1,527.03,34.93,Cloudy,False
8969,BRIGADE_04,2024-03-24,2024-03-24 04:30:00,2024-03-24 12:46:05.437419,302.78,324.79,22.01,Snowy,False
8970,BRIGADE_05,2024-03-24,2024-03-24 13:27:00,2024-03-24 21:06:56.549416,487.06,525.34,38.28,Sunny,False
8971,BRIGADE_05,2024-03-24,2024-03-24 15:19:00,2024-03-24 23:43:18.446283,403.09,465.6,62.5,Rainy,False
8972,BRIGADE_06,2024-03-24,2024-03-24 05:09:00,2024-03-24 14:40:05.809314,357.75,448.9,91.15,Rainy,False
8973,BRIGADE_06,2024-03-24,2024-03-24 11:50:00,2024-03-24 18:40:06.788340,362.55,419.06,56.52,Sunny,False
8974,BRIGADE_06,2024-03-24,2024-03-24 14:32:00,2024-03-25 02:17:42.322347,457.99,486.8,28.82,Rainy,False
8975,BRIGADE_07,2024-03-24,2024-03-24 11:31:00,2024-03-24 17:46:23.494019,428.27,506.93,78.66,Rainy,False
8976,BRIGADE_07,2024-03-24,2024-03-24 04:23:00,2024-03-24 15:58:16.382234,43.41,82.57,39.15,Windy,True
8977,BRIGADE_07,2024-03-24,2024-03-24 09:48:00,2024-03-24 16:50:12.431113,30.02,43.9,13.88,Windy,False
8978,BRIGADE_08,2024-03-24,2024-03-24 02:15:00,2024-03-24 08:33:51.769431,357.69,453.09,95.41,Snowy,False
8979,BRIGADE_09,2024-03-24,2024-03-24 03:49:00,2024-03-24 12:49:19.335274,276.49,353.36,76.86,Rainy,False
8980,BRIGADE_09,2024-03-24,2024-03-24 19:32:00,2024-03-25 03:56:24.890691,310.73,338.93,28.2,Windy,False
8981,BRIGADE_10,2024-03-24,2024-03-24 21:29:00,2024-03-25 09:22:26.515216,417.27,459.67,42.39,Windy,True
8982,BRIGADE_01,2024-03-25,2024-03-25 00:39:00,2024-03-25 11:57:49.849386,147.55,223.87,76.32,Sunny,False
8983,BRIGADE_01,2024-03-25,2024-03-25 20:41:00,2024-03-26 05:44:15.490426,180.16,249.53,69.37,Windy,False
8984,BRIGADE_02,2024-03-25,2024-03-25 21:07:00,2024-03-26 03:21:16.284839,336.12,389.8,53.68,Cloudy,False
8985,BRIGADE_02,2024-03-25,2024-03-25 17:36:00,2024-03-26 00:28:40.713244,26.92,112.35,85.43,Windy,False
8986,BRIGADE_03,2024-03-25,2024-03-25 17:05:00,2024-03-26 02:20:21.002629,324.28,369.44,45.16,Cloudy,False
8987,BRIGADE_03,2024-03-25,2024-03-25 12:38:00,2024-03-25 22:57:30.916557,198.28,238.92,40.64,Windy,False
8988,BRIGADE_04,2024-03-25,2024-03-25 23:12:00,2024-03-26 09:16:43.036996,105.32,180.91,75.6,Sunny,False
8989,BRIGADE_04,2024-03-25,2024-03-25 12:13:00,2024-03-25 23:17:24.601181,11.8,37.57,25.77,Cloudy,True
8990,BRIGADE_05,2024-03-25,2024-03-25 21:01:00,2024-03-26 06:04:14.646243,387.76,444.5,56.74,Sunny,False
8991,BRIGADE_05,2024-03-25,2024-03-25 09:43:00,2024-03-25 19:02:37.245363,481.7,581.59,99.89,Rainy,False
8992,BRIGADE_05,2024-03-25,2024-03-25 09:30:00,2024-03-25 19:18:14.391244,58.79,120.15,61.36,Snowy,False
8993,BRIGADE_06,2024-03-25,2024-03-25 07:00:00,2024-03-25 13:28:25.234247,328.26,407.17,78.91,Rainy,False
8994,BRIGADE_06,2024-03-25,2024-03-25 19:46:00,2024-03-26 03:32:42.460965,240.09,321.87,81.77,Snowy,False
8995,BRIGADE_07,2024-03-25,2024-03-25 17:43:00,2024-03-26 00:31:24.644828,208.49,257.6,49.12,Rainy,False
8996,BRIGADE_07,2024-03-25,2024-03-25 16:47:00,2024-03-25 23:20:47.755917,27.09,51.57,24.48,Sunny,False
8997,BRIGADE_08,2024-03-25,2024-03-25 00:37:00,2024-03-25 10:10:14.710498,219.55,277.73,58.18,Windy,False
8998,BRIGADE_08,2024-03-25,2024-03-25 22:40:00,2024-03-26 09:51:01.711696,436.02,534.32,98.31,Snowy,False
8999,BRIGADE_08,2024-03-25,2024-03-25 11:20:00,2024-03-25 22:44:16.511213,79.03,144.72,65.69,Sunny,False
9000,BRIGADE_09,2024-03-25,2024-03-25 14:46:00,2024-03-26 00:51:23.951311,118.2,163.64,45.43,Cloudy,False
9001,BRIGADE_09,2024-03-25,2024-03-25 18:31:00,2024-03-26 02:23:35.352310,188.7,264.27,75.57,Windy,False
9002,BRIGADE_10,2024-03-25,2024-03-25 14:49:00,2024-03-26 02:17:09.656543,241.34,286.26,44.92,Cloudy,False
9003,BRIGADE_10,2024-03-25,2024-03-25 19:19:00,2024-03-26 03:19:59.071780,42.82,83.79,40.97,Snowy,False
9004,BRIGADE_10,2024-03-25,2024-03-25 17:49:00,2024-03-26 02:52:05.150090,109.88,201.69,91.81,Windy,False
9005,BRIGADE_01,2024-03-26,2024-03-26 07:46:00,2024-03-26 17:51:15.882531,231.2,282.2,51.0,Sunny,False
9006,BRIGADE_02,2024-03-26,2024-03-26 11:00:00,2024-03-26 21:15:31.757921,280.5,302.61,22.1,Sunny,False
9007,BRIGADE_02,2024-03-26,2024-03-26 05:28:00,2024-03-26 15:41:31.525318,459.14,521.15,62.01,Rainy,False
9008,BRIGADE_03,2024-03-26,2024-03-26 14:47:00,2024-03-27 02:00:41.622643,339.05,387.87,48.83,Snowy,False
9009,BRIGADE_04,2024-03-26,2024-03-26 11:17:00,2024-03-26 19:48:59.723147,299.04,389.18,90.14,Windy,False
9010,BRIGADE_04,2024-03-26,2024-03-26 15:44:00,2024-03-27 00:21:10.004466,70.1,123.79,53.69,Snowy,False
9011,BRIGADE_04,2024-03-26,2024-03-26 21:48:00,2024-03-27 07:49:12.702067,53.25,119.71,66.46,Cloudy,False
9012,BRIGADE_05,2024-03-26,2024-03-26 23:14:00,2024-03-27 06:45:18.004845,53.73,114.01,60.29,Rainy,False
9013,BRIGADE_05,2024-03-26,2024-03-26 22:14:00,2024-03-27 04:31:39.911244,264.37,303.17,38.8,Sunny,False
9014,BRIGADE_05,2024-03-26,2024-03-26 09:32:00,2024-03-26 17:08:30.425773,485.35,567.67,82.32,Sunny,False
9015,BRIGADE_06,2024-03-26,2024-03-26 13:57:00,2024-03-26 22:31:48.892808,259.88,301.87,41.99,Cloudy,False
9016,BRIGADE_06,2024-03-26,2024-03-26 13:06:00,2024-03-27 00:53:41.042535,478.42,545.03,66.62,Sunny,False
9017,BRIGADE_07,2024-03-26,2024-03-26 03:11:00,2024-03-26 13:21:21.002724,451.64,479.58,27.94,Sunny,False
9018,BRIGADE_08,2024-03-26,2024-03-26 10:32:00,2024-03-26 17:51:11.124118,235.48,316.24,80.75,Cloudy,False
9019,BRIGADE_09,2024-03-26,2024-03-26 03:28:00,2024-03-26 11:09:56.221894,315.17,399.64,84.47,Rainy,False
